"","rAc","res"
"3565",0.583496282605454,0.034263008965924
"3566",0.717672743362336,0.0149092872001158
"3567",0.509503743355098,0.036817677656289
"3568",0.78119872350048,0.0125764546483447
"3569",0.824828043986543,0.00352480773284043
"3570",0.641881459957541,0.0224125320144054
"3571",0.994930197025283,-0.010110017320046
"3572",0.534647614612396,0.0302493319196512
"3573",0.653156487908283,0.017495368301139
"3574",0.790316196215985,0.00948400987253948
"3575",0.649797386253627,0.0125037739930805
"3576",0.652600182149961,0.0232258902918768
"3577",0.745601517368644,0.00874465713175239
"3578",0.3841158232085,0.0594330976718317
"3579",0.613993447602828,0.023640162867225
"3580",0.393589047410065,0.0588917593173255
"3581",0.931215552772065,-0.0200774372710219
"3582",0.659184958747568,0.00900467070051962
"3583",0.532077626138862,0.0339912558862269
"3584",0.595882713437587,0.0228285041739321
"3585",0.699907077985176,0.0045717191428717
"3586",0.357611127839796,0.0594749171631386
"3587",0.814314536610894,-0.0146861740398714
"3588",0.60771403881039,0.0220686375190103
"3589",0.714124246886838,0.0173909863792753
"3590",0.465062211166811,0.0396328718592056
"3591",0.435797663642441,0.0420879945234864
"3592",0.872327732574942,-0.00951959627347454
"3593",0.337460862904303,0.0607730933265744
"3594",0.49427964095279,0.0284192145912875
"3595",0.402029959982065,0.0471534328592326
"3596",0.700110262726717,0.0170364951992738
"3597",0.451260179398216,0.0471299365439149
"3598",0.547598504262772,0.0324409131931426
"3599",0.528317015044621,0.0363976910199896
"3600",0.433725436522507,0.0593828160737023
"3601",0.657045220116856,0.00905197328973666
"3602",0.719286105802056,0.0256710194053269
"3603",0.672671405412085,0.0140504230253009
"3604",0.649432639477288,0.0141061753857934
"3605",0.531082279219957,0.0386314870641185
"3606",0.542175313202729,0.0418779013889409
"3607",0.562613186998533,0.0271299052752933
"3608",0.381575834322694,0.0565693467497985
"3609",0.715436416284815,0.0130627818848396
"3610",0.830409151435129,-0.00190609067166802
"3611",0.379085555315436,0.0536369349747804
"3612",0.554255093442914,0.0320021993740362
"3613",0.773375586972813,0.00907383141715393
"3614",0.929313486166763,-0.0118766385617813
"3615",0.605203934466004,0.0429958454578556
"3616",0.845521362740638,-0.00183074550157459
"3617",0.831414747523869,0.00123917844415917
"3618",0.0350809549986396,0.103591824471026
"3619",0.650750472541682,0.017610530748599
"3620",0.859251313339565,-0.00786773723494592
"3621",0.825505223255825,0.0104890636795857
"3622",0.924292161879258,-0.020332483252642
"3623",0.638977459253014,0.0306440773186065
"3624",0.752924756910884,0.00795983115112474
"3625",0.823986921534219,0.0011246237455063
"3626",0.457858530461011,0.0455735248292133
"3627",0.901285912086532,-0.010910234564783
"3628",0.776743291913769,0.00485298411116315
"3629",0.732864243430972,0.00849959065332526
"3630",0.595009677207354,0.0341425775739172
"3631",0.538818315146878,0.0372431360399146
"3632",0.626317338433789,0.0264385657200101
"3633",0.407919298068275,0.0491340236997275
"3634",0.719776965069044,0.00425507343972627
"3635",0.838297694367666,-0.00660570907264503
"3636",0.642915026161629,0.0296685921724641
"3637",0.743517764891039,0.00683340335283095
"3638",0.701120043682442,0.0170817559628115
"3639",0.488965137954861,0.0352249189144864
"3640",0.704184361820406,0.00027320231447651
"3641",0.955488194460267,-0.0209599357806743
"3642",0.257020220314006,0.0725524010860142
"3643",0.992902285779594,-0.028785408389191
"3644",0.787445435161622,-0.00112773609447489
"3645",1.06031799474684,-0.0215847581467066
"3646",0.772024549392852,0.00881916629156122
"3647",0.678835331418954,0.0106092729643808
"3648",0.42686614566684,0.0516361632366613
"3649",0.820497244943359,-0.000433192302369947
"3650",0.819960388084937,-0.00845670108867515
"3651",0.91272756091853,-0.0162928052440498
"3652",1.15946973720078,-0.037941010570022
"3653",0.565400178425054,0.0217433907498189
"3654",0.568681423772711,0.036027848815303
"3655",0.590104001751504,0.0347859937933328
"3656",0.896906452774974,-0.0130523641983542
"3657",0.640711436724593,0.0297639515692658
"3658",0.533878259564227,0.0449968721522201
"3659",0.802828833154436,-0.00269329818829187
"3660",0.711774350576545,-0.00189163295404232
"3661",0.784864046760946,-0.00108229421081998
"3662",0.937582917326095,-0.018067117086625
"3663",0.659599927947865,0.0157457897924913
"3664",0.314610457117463,0.0607880113754636
"3665",0.743637085780408,0.00934513379653015
"3666",0.606317887498934,0.0153965482957937
"3667",0.649085842014058,0.0076940490661018
"3668",0.625681865854205,0.0236446629367646
"3669",0.568592528376009,0.0316550239764159
"3670",0.699016239854795,0.0106035064696971
"3671",0.60624389273213,0.0202702172796075
"3672",0.34427183342166,0.067885394369729
"3673",0.844124600802781,-0.00997416316999342
"3674",0.639488782581187,0.0108536168947195
"3675",0.350588365178214,0.0599460341256616
"3676",0.543301173240173,0.0332333506497817
"3677",0.466583732246992,0.0406729198727639
"3678",0.812519326634905,0.00592049902480578
"3679",0.815004245667242,0.0009961704328711
"3680",0.975564273915541,-0.0231773469750651
"3681",0.845064342485699,-0.0107356410655616
"3682",0.571425901407706,0.0377262946571076
"3683",0.955478032277527,-0.0227889089145109
"3684",0.678964712708825,0.0202084248627888
"3685",0.550775320016891,0.0254486480014409
"3686",0.702184880875085,0.00389222478033218
"3687",0.572902783575414,0.0330246629589242
"3688",0.757011600529644,-0.00600504917532262
"3689",0.637342664494174,0.0230451217964041
"3690",0.659202098981585,0.00772102582998248
"3691",0.626781409547851,0.0229045307627853
"3692",0.630695534693597,0.0326757290785683
"3693",0.53504656426964,0.0469616898043499
"3694",0.684447652474308,0.00693465286282611
"3695",0.944455033499559,-0.0211930444318768
"3696",0.678987264939558,0.0152133020061784
"3697",0.771848098888771,0.00971188199069885
"3698",0.659571858822,0.0154075915620992
"3699",0.900785767917563,-0.00215806506299653
"3700",0.701230371559273,0.0150186888321455
"3701",0.539737009604206,0.0301111439087669
"3702",0.691955190219896,0.0147642390074301
"3703",0.802448992089709,-0.013077850127924
"3704",0.716131215460882,0.00728515732137963
"3705",0.595416411522291,0.0227407540045334
"3706",0.748081234461326,0.00592208354319278
"3707",0.630543513527665,0.0231822477999753
"3708",0.65126465270564,0.0263004900016393
"3709",0.833409524956211,-0.012845315560682
"3710",0.60906601494099,0.0139416510388279
"3711",0.729087933890364,0.00574905516529726
"3712",0.804237012952934,0.0108886726199804
"3713",0.437766051435306,0.0440663589760311
"3714",0.907535200310193,-0.0162180789033197
"3715",0.730024126264826,0.00716353517408624
"3716",0.682716055594398,0.0435050595710117
"3717",0.816019897593049,0.00898351952242348
"3718",0.806027516198299,-0.00748898606322127
"3719",0.534454179804813,0.0285585320803179
"3720",1.03221827427849,-0.0264794574414285
"3721",0.862459308186531,-0.00692925509808352
"3722",0.818150917708906,-0.0125183528514762
"3723",0.872044938580618,-0.00830330823902659
"3724",0.498751446388721,0.0540418847804852
"3725",0.92819066473181,-0.0232386370763739
"3726",0.610037417519602,0.0237884725417214
"3727",0.402624088159614,0.0487513401368902
"3728",0.300039601249261,0.0659633443915645
"3729",0.3221798415221,0.0632000952815946
"3730",0.692093814010837,0.0213086494331802
"3731",0.742727073763894,0.00553020572026762
"3732",0.696043225040933,0.0111542751377217
"3733",0.757608282965812,-0.00247118506568007
"3734",0.54968011658359,0.0315027313182724
"3735",0.327535292128929,0.0649090245841858
"3736",0.470772594333401,0.0470937010239326
"3737",0.502692923675266,0.0402766082129688
"3738",0.596574233302286,0.0344641531737614
"3739",0.551888718009525,0.0379442307375542
"3740",0.678738392140577,0.00999893170362912
"3741",1.1360035977424,-0.058894434845503
"3742",0.415188229828952,0.0552056217493061
"3743",0.651454083115888,0.0142507347700105
"3744",0.736762276141232,0.00324603016813162
"3745",0.469210090767451,0.0344071425358786
"3746",0.426547755801742,0.0493346380184248
"3747",0.821685231123588,0.000825489770834736
"3748",0.486429449446424,0.0447656671705426
"3749",0.849203669297336,-0.0017336147109622
"3750",0.632180674725062,0.0228133575562516
"3751",0.749158226022279,0.0181194192574266
"3752",0.629251983264339,0.0219029785596905
"3753",0.571056875576325,0.0252952587171146
"3754",0.615317355716492,0.0117969674497466
"3755",0.798318716903786,-0.00211412635900204
"3756",0.669889970580355,0.0149148747126357
"3757",0.567685360902408,0.0230395306683711
"3758",0.900197430146794,-0.0147665934632395
"3759",0.660758337818357,0.017595035811218
"3760",0.892000612927708,-0.00456712884949043
"3761",0.704169903041801,0.0166758724558764
"3762",0.610151552228973,0.0291521148443575
"3763",0.584917007210551,0.0186566995482945
"3764",0.591745970475691,0.0324325332841391
"3765",0.738859081580275,0.00456494736088349
"3766",0.75290761996516,-0.00278751792666658
"3767",0.678894437510628,0.00544567777941053
"3768",0.321981683459758,0.0749698043396945
"3769",0.374643859656685,0.0663643002216901
"3770",0.585706603053781,0.031217230120848
"3771",0.509943193683741,0.0374234509946435
